SceneID	Comment	SceneType	IsStaticScene	PreTask	PreScene	RequiredLevel	combatlevel	SyncMode	SwitchToSelf	CanReconnect	EndTimeOut	IsCanQuit	DelayTransfer	LineRoleCount	Buff	SceneFile	UnitySceneFile	ScenePath	BGM	BlockFilePath	OperationSettings	StartPos	StartFace	StartRot	Chapter	UIPos	BoxUIPos	UIIcon	FatigueCost	ViewableDropList	Exp	Drop	Drop1	Drop2	Drop3	Drop4	Drop5	Money	FirstDownExp	FirstDownDrop	FirstDownDropNoMult	FirstDownMoney	FirstSSS	ExpSealReward	SceneChest	DiamondDropID	GoldDropID	SilverDropID	CopperDropID	SBox	SSBox	SSSBox	SPeerBox	SSPeerBox	SSSPeerBox	PeerBox	SelectBoxTime	IsBoss	RecommendPower	BossAvatar	BossIcon	EndCutScene	EndCutSceneTime	WinCondition	LoseCondition	WinDelayTime	CycleLimitTime	DayLimit	AwardRate	CoolDown	DayLimitGroupID	CanDrawBox	HasFlyOut	DynamicScene	EnvSet	CanRevive	ReviveNumb	ReviveCost	ReviveMoneyCost	ReviveTime	ReviveBuff	ReviveBuffTip	CanPause	ShowUp	LoadingTips	LoadingPic	SceneCanNavi	ShowAutoFight	ShowBattleStatistics	RandomTaskType	RandomTaskSpecify	UseSupplement	HurtCoef	MiniMap	MiniMapSize	MiniMapOutSize	MiniMapRotation	StaticMiniMapCenter	SceneAI	DummyRoleDashProbability	PPTCoff	AtkType	PPTCoffEx	DefType	GuildExpBounus	FailText	LeaveSceneTip	RecommendHint	TeamInfoDefaultTab	CombatType	SweepNeedPPT	TimeCounter	HasComboBuff	DisplayPet	AutoReturn	StoryDriver	MinPassTime	ShowSkill	ShowNormalAttack	WinConditionTips	BattleExplainTips	DPS	CanVIPRevive	HideTeamIndicate	ShieldSight	SpecifiedTargetLocatedRange	SpactivityActiveDrop	SpActivityDrop	VipReviveLimit	SweepTicket	ResultRevive	CombatFormula	CanUseMecha	CarryFollowerType	FairAttrGroup	PlayerNumberAttrChange	CanRollItem	RollItemDrop	SuperRareRollItem	RollItemTime	RollItemEndTime	FirstPassTime	ReviveAddPassTime
72042	蘑岩峡谷·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_desertdragon_level4	shamolong04	DN_FB/shamolong04/shamolong04	Audio/mapambience/lvlong2	Table/SceneBlock/shamlong04	41|1043	63.53839=0=67.05692		0|180|0|1																																		TRUE					0	1=0	2=0||3=360							FALSE	FALSE	desertdragon		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	这里曾是关着叛逆之物的监狱，而阿卜杜拉正是这片领地的监狱长	Loading_11|Loading_11	FALSE	FALSE	TRUE				1	minimap_smlong04	120|120		180		Rift_Scene_desertdragon_level4								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72043	赞龙的神殿·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_desertdragon_level5	shamolong05	DN_FB/shamolong05/shamolong05	Audio/mapambience/lvlong2	Table/SceneBlock/shamlong05	41|1043	57.85=8.393=62.98		0|-125|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	desertdragon		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	沙漠龙把不为人知的秘密藏在了“风”和“门”里，由忠实的奴仆卡基夫守护着	Loading_11|Loading_11	FALSE	FALSE	TRUE				1	minimap_smlong05	100|100		-125		Rift_Scene_desertdragon_level5								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72044	神圣天堂南郊地牢·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_blackdragon_level1	heilong01	DN_FB/heilong01/heilong01	Audio/mapambience/hailong	Table/SceneBlock/heilong01	41|1043	55.96=0=12.01		0|0|0|1																																		TRUE					0	1=0	2=0|4=43307|3=360							FALSE	FALSE	blackdragon		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	黑龙攻占了神圣天堂后，一位神秘人物被关押到了这里，到底会是谁呢？	Loading_34|Loading_34	FALSE	FALSE	TRUE				1	minimap_heilong01	150|150		0		Rift_Scene_blackdragon_level1								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72045	神圣天堂南城门·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_blackdragon_level2	heilong02	DN_FB/heilong02/heilong02	Audio/mapambience/hailong	Table/SceneBlock/heilong02	41|1043	49.67=8.77=60.29		0|180|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	blackdragon		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	东西北城门都被黑龙用魔力封印住了，要想进入神圣天堂，你就必须击败这里的守军。	Loading_34|Loading_34	FALSE	FALSE	TRUE				1	minimap_heilong02	100|100		180		Rift_Scene_blackdragon_level2								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72046	王城地下的神殿·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_blackdragon_level3	heilong03	DN_FB/heilong03/heilong03	Audio/mapambience/hailong	Table/SceneBlock/heilong03	41|1043	39.72=0=52.73		0|180|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	blackdragon		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	弥漫整个神圣天堂的邪恶之力似乎是从王城地下涌动出来的，那里发生着什么，请务必一探究竟。	Loading_34|Loading_34	FALSE	FALSE	TRUE				1	minimap_heilong03	80|80		180		Rift_Scene_blackdragon_level3								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72047	被遗弃的绚烂主题公园·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_blackdragon_level4	heilong04	DN_FB/heilong04/heilong04	Audio/mapambience/hailong	Table/SceneBlock/heilong04	41|1043	19.56=9.6=49		0|90|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	blackdragon		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	想知道国王被关在哪里？找帝国极刑惩罚者梅鲁卡问问吧，他现在正在绚烂主题公园荡着秋千。	Loading_34|Loading_34	FALSE	FALSE	TRUE				1	minimap_heilong04	100|100		90		Rift_Scene_blackdragon_level4								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72048	神圣天堂王城正门·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_blackdragon_level5	heilong05	DN_FB/heilong05/heilong05	Audio/mapambience/hailong	Table/SceneBlock/heilong05	41|1043	49.54=10=53.56		0|-90|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	blackdragon		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	真不敢相信，你们居然把国王救了出来，不过情况依然不容乐观，蒂塔尼温绝对不会绕了你们	Loading_34|Loading_34	FALSE	FALSE	TRUE				1	minimap_heilong05	100|100		-90		Rift_Scene_blackdragon_level5								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72049	卫兵西米特·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_daedalus_tank	daedalus04	DN_FB/daedalus04/daedalus04	Audio/mapambience/bossrush	Table/SceneBlock/daedalus04	11|1906	49=0=86.15		0|-120|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	daedalus_nest		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE		Loading_00|Loading_01|Loading_02|Loading_03|Loading_04|Loading_08	FALSE	FALSE	TRUE				1	minimap_daedalus04					Rift_Scene_daedalus_tank								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72050	园丁卡兰德·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_jintaifeng_minotaurs	jintaifeng	DN_FB/jintaifeng/jintaifeng	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/jintaifeng	31|1031	76.08683=19.92=73.40395		0|0|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	jintaifeng		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	只要是发誓要消灭龙之追随者的人，都无法绕过台风	Loading_10|Loading_10	FALSE	FALSE	TRUE				1	minimap_cx_tfj	150|200		0		Rift_Scene_jintaifeng								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72051	铁匠李特森·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_jintaifeng_orge	jintaifeng	DN_FB/jintaifeng/jintaifeng	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/jintaifeng	31|1031	76.18125=24.37=123.02		0|0|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	jintaifeng		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	只要是发誓要消灭龙之追随者的人，都无法绕过台风	Loading_10|Loading_10	FALSE	FALSE	TRUE				1	minimap_cx_tfj	150|200		0		Rift_Scene_jintaifeng								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72052	台风金·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_jintaifeng	jintaifeng	DN_FB/jintaifeng/jintaifeng	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/jintaifeng	31|1031	75.91035=28.47=162.76		0|0|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	jintaifeng		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	只要是发誓要消灭龙之追随者的人，都无法绕过台风	Loading_10|Loading_10	FALSE	FALSE	TRUE				1	minimap_cx_tfj	150|200		0		Rift_Scene_jintaifeng								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72053	实验体-Karameli·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_kboss_Karameli	kboss	DN_FB/kboss/kboss	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/kboss	31|1031	112.56=4.78=35.74		0|-43|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Kboss		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	K博士的失误实验将自己变成了面目可憎的绿巨人，唯一愿意接近他的也许只有他死去的妻子	Loading_12|Loading_12	FALSE	FALSE	TRUE				1	minimap_cx_kboshi	150|150		0		Rift_Scene_kboss								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72054	精灵女王-拉坦娜·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_kboss_butterfly	kboss	DN_FB/kboss/kboss	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/kboss	31|1031	53.85=4.899=33.41		0|35.3|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Kboss		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	K博士的失误实验将自己变成了面目可憎的绿巨人，唯一愿意接近他的也许只有他死去的妻子	Loading_12|Loading_12	FALSE	FALSE	TRUE				1	minimap_cx_kboshi	150|150		0		Rift_Scene_kboss								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72055	教授K·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_kboss	kboss	DN_FB/kboss/kboss	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/kboss	31|1031	84.28=7.486056=59.3		0|-27|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Kboss		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	K博士的失误实验将自己变成了面目可憎的绿巨人，唯一愿意接近他的也许只有他死去的妻子	Loading_12|Loading_12	FALSE	FALSE	TRUE				1	minimap_cx_kboshi	150|150		0		Rift_Scene_kboss								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72056	伟人杜克斯·阿尔克斯·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_shouhuzhe_icewolf	shouhuzhe	DN_FB/shouhuzhe/shouhuzhe	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/shouhuzhe	31|1031	79.09612=0.117=63.032		0|0|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	shouhuzhe		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	伊格纳西奥开始预谋操控这些曾守卫新月森林的守卫者，摧毁阿努阿兰德。	Loading_33|Loading_33	FALSE	FALSE	TRUE				1	minimap_cx_shz	120|120		0		Rift_Scene_shouhuzhe								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72057	新月守护者佩尔守卫者·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_shouhuzhe	shouhuzhe	DN_FB/shouhuzhe/shouhuzhe	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/shouhuzhe	31|1031	37.92=0.05=96.53		0|-139.8|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	shouhuzhe		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	伊格纳西奥开始预谋操控这些曾守卫新月森林的守卫者，摧毁阿努阿兰德。	Loading_33|Loading_33	FALSE	FALSE	TRUE				1	minimap_cx_shz	120|120		-139.8		Rift_Scene_shouhuzhe								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72058	咆哮的守卫奥尼德·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_miwu_elephant	miwu	DN_FB/miwu/miwu	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/miwu	31|1031	73.19968=0=85.21		0|90|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	miwu_nest		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	死亡之树吸收了死去女王的思念，终于向善良的人们露出了爪牙	Loading_35|Loading_35	FALSE	FALSE	TRUE				1	minimap_cx_miwu	120|120		0		Rift_Scene_A								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72059	哭泣的雾之女王·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_miwu_treequeen	miwu	DN_FB/miwu/miwu	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/miwu	31|1031	46.66=0.037=50.77		0|-88.84|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	miwu_nest		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	死亡之树吸收了死去女王的思念，终于向善良的人们露出了爪牙	Loading_35|Loading_35	FALSE	FALSE	TRUE				1	minimap_cx_miwu	120|120		0		Rift_Scene_A								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72060	烈火之花杰姆斯托克·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_huoshan_jerry	huoshan	DN_FB/huoshan/huoshan	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/huoshan	31|1031	49.82=4.7=38.33		0|-30|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	huoshan		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	这里有一只发疯的鳄鱼，它转得很快	Loading_36|Loading_36	FALSE	FALSE	TRUE				1	minimap_cx_huoshan	150|150		0		Rift_Scene_huoshan								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72061	凤凰拉巴诺克·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_huoshan_phoenix	huoshan	DN_FB/huoshan/huoshan	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/huoshan	31|1031	75.18=3.961994=92.76		0|-8.399994|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	huoshan		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	这里有一只发疯的鳄鱼，它转得很快	Loading_36|Loading_36	FALSE	FALSE	TRUE				1	minimap_cx_huoshan	150|150		0		Rift_Scene_huoshan								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
72062	最后的挑战·Ⅱ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_playergame	kboss	DN_FB/kboss/kboss	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/kboss	31|1031	40.2=6=103		0|153|0|1																																		TRUE					0	2=0	2=0|3=360							FALSE	FALSE	Kboss		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	勇士们已经没有退路，即将面对最困难的挑战	Loading_15|Loading_15	FALSE	FALSE	TRUE				1	minimap_cx_kboshi	150|150		45		Rift_Scene_A								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
73001	黑山大练兵场·Ⅲ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_12_1	DN_Lv1_1_1	DN_Lv_1/DN_Lv1_1_1/DN_Lv1_1_1	Audio/mapambience/heishan	Table/SceneBlock/scene101	21|1021	135.6=1.08=46.3		0|0|0|1																																		TRUE					0	1=0	2=0|4=87216|3=360							FALSE	FALSE	Rift_12_6		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	通关幻境可获得龙器制作材料与龙器祭炼材料哦|无限幻境产出的龙器碎片可制作指定部位，指定套装的龙器！	Loading_00|Loading_01|Loading_02|Loading_03|Loading_04|Loading_08	TRUE	TRUE	TRUE				1	minimap_101	200|200		0		Rift_Scene_A								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
73002	黑山魔物城·Ⅲ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_12_3	DN_LV2_2_8	DN_LV_2/DN_LV2_2_8/DN_LV2_2_8	Audio/mapambience/heishan	Table/SceneBlock/scene208	21|1021	151.06=9.473=92.02		0|-10|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Rift_12_4		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	通关幻境可获得龙器制作材料与龙器祭炼材料哦|龙器可以通过使用祭炼石祭炼只对属性进行调整哦！	Loading_00|Loading_01|Loading_02|Loading_03|Loading_04|Loading_08	TRUE	TRUE	TRUE				1	minimap_208	200|200		-10		Rift_Scene_B								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
73003	海盗根据腹地·Ⅲ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_13_4	DN_Lv3_3_6	DN_Lv_3/DN_Lv3_3_6/DN_Lv3_3_6	Audio/mapambience/xiayu	Table/SceneBlock/scene306	21|1021	158.6708=3.379676=98.72454		0|180|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Rift_13_4		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	幻境内怪物将获得词缀加成，摁住词缀可查看详细信息哦|通关幻境可领取幻境宝箱，幻境宝箱打开可能获得光明气息卷轴、阿尔泰娅的祝福！	Loading_00|Loading_01|Loading_02|Loading_03|Loading_04|Loading_08	TRUE	TRUE	TRUE				1	minimap_308	200|200		180		Rift_Scene_A								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
73004	牛头人之殇·Ⅲ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_cerberos_minotauros	diyuquan	DN_FB/diyuquan/diyuquan	Audio/mapambience/Boss_DiYuQuan	Table/SceneBlock/diyuquan	31|1031	45.173=8.006=142.351		0|-50|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Rift_cerberos_minotauros		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	每周首次通关未达成层可领取首通大奖！|每周最多帮助低层玩家通关100次哦！	Loading_23|Loading_23	TRUE	TRUE	TRUE				1	minimap_cx_1014	200|200		-50		Rift_Scene_Cerberoshard								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
73005	食人魔兄弟·Ⅲ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_cerberos_ogre	diyuquan	DN_FB/diyuquan/diyuquan	Audio/mapambience/Boss_DiYuQuan	Table/SceneBlock/diyuquan	31|1031	143.9=2=102.29		0|180|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Rift_cerberos_ogre		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	通关幻境可获得龙器制作材料与龙器祭炼材料哦|无限幻境产出的龙器碎片可制作指定部位，指定套装的龙器！	Loading_23|Loading_23	TRUE	TRUE	TRUE				1	minimap_cx_1014	200|200		-50		Rift_Scene_Cerberoshard								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
73006	地狱犬卡卡里·Ⅲ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_cerberos	diyuquan	DN_FB/diyuquan/diyuquan	Audio/mapambience/Boss_DiYuQuan	Table/SceneBlock/diyuquan	31|1031	168.99=-4.76=44.49		0|180|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Rift_cerberos_cerberos		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	地狱犬卡卡里经过巢穴的失败，这次卷土重来，再次感受它的威势吧！|龙器可以通过使用祭炼石祭炼只对属性进行调整哦！	Loading_23|Loading_23	TRUE	TRUE	TRUE				1	minimap_cx_1014	200|200		-50		Rift_Scene_Cerberoshard								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
73007	牛头人议会·Ⅲ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_manticore_minotauros	bossrush	DN_FB/Bossrush/bossrush	Audio/mapambience/Boss_ShiXie	Table/SceneBlock/bossrush	31|1031	112.4889=5.02061=12.693161		0|0.909352|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Rift_3_6_minotauros		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	幻境内怪物将获得词缀加成，摁住词缀可查看详细信息哦|通关幻境可领取幻境宝箱，幻境宝箱打开可能获得光明气息卷轴、阿尔泰娅的祝福！	Loading_20|Loading_20	TRUE	TRUE	TRUE				1	minimap_bossrush	200|200		1		Rift_Scene_manticorehard								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
73008	突袭女妖娜迦·Ⅲ	73	0			60		1	TRUE	FALSE	60	TRUE				Level/Rift/Rift_manticore_limia	bossrush	DN_FB/Bossrush/bossrush	Audio/mapambience/Boss_ShiXie	Table/SceneBlock/bossrush	31|1031	171.8=2.117887=33.48999		0|0|0|1																																		TRUE					0	1=0	2=0|3=360							FALSE	FALSE	Rift_3_6_limia		TRUE	3	1=500|900=1	7=1|7=20		4008	物理伤害减免{n}+20%{n}魔法伤害减免{n}+20%	FALSE	FALSE	每周首次通关未达成层可领取首通大奖！|每周最多帮助低层玩家通关100次哦！	Loading_20|Loading_20	TRUE	TRUE	TRUE				1	minimap_bossrush	200|200		1		Rift_Scene_manticorehard								挑战失败{n}（退出会丢失已获取的战利品）				50000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
