EmblemID	SkillScript	SkillName	ExSkillScript	OtherSkillScripts	SkillType	SkillPercent	SkillPPT	ChangeProfReplaceItem				
302248042	旋风飞腿	Player_archer_attack_xuanfengfeitui	Player_archer_attack_xuanfengfeitui_ex	Player_archer_jx_xuanfengfeitui_super	2	130	10000		游侠		4	旋风飞腿
302248542	箭雨	Player_archer_attack_jianyu			2	130	10000		游侠		4	箭雨
302248842	精神爆发（冷却）	Player_archer_buff_jingshenbaofa			2	130	10000		游侠		4	精神爆发（冷却）
302245542	精神放逐	Player_archer_buff_jingshenfangzhu1	Player_archer_buff_jingshenfangzhu		2	130	10000		游侠		4	精神放逐
301236442	迅矢连射	Player_archer_attack_xunshilianshe			2	130	10000		箭神		4	迅矢连射
301237342	箭术革命	Player_archer_attack_jianshugeming			2	130	10000		箭神		4	箭术革命
301236542	聚能射击	Player_archer_attack_junengsheji	Player_archer_attack_junengsheji_ex		2	130	10000		箭神		4	聚能射击
301236642	飞空连射	Player_archer_attack_feikonglianshe	Player_archer_attack_feikonglianshe_ex		2	130	10000		箭神		4	飞空连射
301236742	包围	Player_archer_attack_baowei	Player_archer_attack_baowei_ex		2	130	10000		箭神		4	包围
301236842	箭雨风暴	Player_archer_attack_jianyufengbao	Player_archer_attack_jianyufengbao_ex		2	130	10000		箭神		4	箭雨风暴
301236942	集中射击	Player_archer_attack_jizhongsheji	Player_archer_attack_jizhongsheji_ex		2	130	10000		箭神		4	集中射击
301237042	迅捷箭	Player_archer_attack_xunjiejian	Player_archer_attack_xunjiejian_ex		2	130	10000		箭神		4	迅捷箭
301237142	追风箭	Player_archer_attack_zhuifengjian	Player_archer_attack_shensusheji_ex		2	130	10000		箭神		4	追风箭
301237242	追踪箭	Player_archer_attack_zhuizongjian	Player_archer_attack_zhuizongjian_ex		2	130	10000		箭神		4	追踪箭
301237642	瞄准	Player_archer_attack_miaozhun			2	130	10000		箭神		4	瞄准
301237842	精确瞄准	Player_archer_buff_jingquemiaozhun			2	130	10000		箭神		4	精确瞄准
301237942	精神放逐	Player_archer_buff_jingshenfangzhu1	Player_archer_buff_jingshenfangzhu		2	130	10000		箭神		4	精神放逐
312237842	飓风舞	Player_archer_attack_jufengwu	Player_archer_attack_jufengwu_ex	Player_archer_jx_jufengwu_super|Player_archer_jx_jufengwu_super_lie	2	130	10000		影舞者		4	飓风舞
312237642	踢射ex	Player_archer_attack_tishe_ex			2	130	10000		影舞者		4	踢射ex
312237742	捆绑射击ex	Player_archer_attack_kunbangsheji_ex			2	130	10000		影舞者		4	捆绑射击ex
312237942	双飞腿ex	Player_archer_attack_shuangfeitui_ex			2	130	10000		影舞者		4	双飞腿ex
312238042	螺旋风暴ex	Player_archer_attack_luoxuanfengbao_ex			2	130	10000		影舞者		4	螺旋风暴ex
312238142	飓风舞ex	Player_archer_attack_jufengwu_ex			2	130	10000		影舞者		4	飓风舞ex
322240342	演出时间	Player_archer_buff_yanchushijian			2	300	10000		风行者		4	演出时间
322240042	嗜血狂潮	Player_archer_attack_shixuekuangchao	Player_archer_attack_shixuekuangchao_ex	Player_archer_jx_shixuekuangchao_super	2	130	10000		风行者		4	嗜血狂潮
322240142	螺旋踢ex	Player_archer_attack_luoxuanti_ex			2	130	10000		风行者		4	螺旋踢ex
322240242	鹰击长空ex	Player_archer_attack_yingjichangkong_ex			2	130	10000		风行者		4	鹰击长空ex
322240442	爆裂踢ex	Player_archer_attack_baolieti_ex			2	130	10000		风行者		4	爆裂踢ex
322240542	旋风飞腿ex	Player_archer_attack_xuanfengfeitui_ex			2	130	10000		风行者		4	旋风飞腿ex
322240642	嗜血狂潮ex	Player_archer_attack_shixuekuangchao_ex			2	130	10000		风行者		4	嗜血狂潮ex
311235642	偷袭点	Player_archer_attack_touxidian	Player_archer_attack_touxidian_ex		2	130	10000		狙翎		4	偷袭点
311235742	聚能射击ex	Player_archer_attack_junengsheji_ex			2	130	10000		狙翎		4	聚能射击ex
311235842	飞空连射ex	Player_archer_attack_feikonglianshe_ex			2	130	10000		狙翎		4	飞空连射ex
311236042	包围ex	Player_archer_attack_baowei_ex			2	130	10000		狙翎		4	包围ex
311236142	箭雨风暴ex	Player_archer_attack_jianyufengbao_ex			2	130	10000		狙翎		4	箭雨风暴ex
311236242	偷袭点ex	Player_archer_attack_touxidian_ex			2	130	10000		狙翎		4	偷袭点ex
321235542	爆炸箭矢	Player_archer_attack_baozhajianshi	Player_archer_attack_baozhajianshi_ex		2	130	10000		魔羽		4	爆炸箭矢
321235642	集中射击ex	Player_archer_attack_jizhongsheji_ex			2	130	10000		魔羽		4	集中射击ex
321235942	迅捷箭ex	Player_archer_attack_xunjiejian_ex			2	130	10000		魔羽		4	迅捷箭ex
321235742	神速射击EX	Player_archer_attack_shensusheji_ex			2	130	10000		魔羽		4	神速射击EX
321236042	追踪箭ex	Player_archer_attack_zhuizongjian_ex			2	130	10000		魔羽		4	追踪箭ex
321236142	爆炸箭矢ex	Player_archer_attack_baozhajianshi_ex			2	130	10000		魔羽		4	爆炸箭矢ex
300111742	冲击波	Player_warrior_attack_chongjibo			2	130	10000		战士		4	冲击波
300111842	凌空爆击	Player_warrior_attack_lingkongbaoji			2	130	10000		战士		4	凌空爆击
301120942	无限之刃	Player_warrior_attack_wuxianzhiren			2	130	10000		剑圣		4	无限之刃
301121842	真空连爆	Player_warrior_attack_zhenkonglianbao			2	130	10000		剑圣		4	真空连爆
301121042	三连斩	Player_warrior_attack_sanlianzhan	Player_warrior_attack_sanlianzhan_ex		2	130	10000		剑圣		4	三连斩
301121142	切骨之刺	Player_warrior_attack_qieguzhici	Player_warrior_attack_qieguzhici_ex		2	130	10000		剑圣		4	切骨之刺
301121242	挥砍姿态	Player_warrior_attack_huikanzitai	Player_warrior_attack_huikanzitai_ex		2	130	10000		剑圣		4	挥砍姿态
301121342	直线冲击	Player_warrior_attack_zhixianchongji	Player_warrior_attack_zhixianchongji_ex		2	130	10000		剑圣		4	直线冲击
301121442	月光碎片	Player_warrior_attack_yueguangsuipian	Player_warrior_attack_yueguangsuipian_ex	Player_warrior_jx_yueguangsuipian_super	2	130	10000		剑圣		4	月光碎片
301121542	旋风斩	Player_warrior_attack_xuanfengzhan	Player_warrior_attack_xuanfengzhan_ex		2	130	10000		剑圣		4	旋风斩
301121642	致命劈砍	Player_warrior_attack_zhimingpikan	Player_warrior_attack_zhimingpikan_ex	Player_warrior_jx_zhimingpikan_super	2	130	10000		剑圣		4	致命劈砍
301121742	半月斩	Player_warrior_attack_banyuezhan	Player_warrior_attack_banyuezhan_ex	Player_warrior_jx_banyuezhan_super	2	130	10000		剑圣		4	半月斩
301122142	重锤	Player_warrior_attack_zhongchui			2	130	10000		剑圣		4	重锤
301122342	勇敢	Player_warrior_buff_yonggan			2	130	10000		剑圣		4	勇敢
302117942	巨型炸弹	Player_warrior_attack_juxingzhadan			2	130	10000		战神		4	巨型炸弹
302118842	台风	Player_warrior_attack_taifeng			2	130	10000		战神		4	台风
302118442	践踏	Player_warrior_attack_jianta	Player_warrior_attack_jianta_ex		2	130	10000		战神		4	践踏
302118542	杀戮盛宴	Player_warrior_attack_shalushengyan	Player_warrior_attack_shalushengyan_ex		2	130	10000		战神		4	杀戮盛宴
302118642	旋转冲击	Player_warrior_attack_xuanzhuanchongji	Player_warrior_attack_xuanzhuanchongji_ex		2	130	10000		战神		4	旋转冲击
302118742	旋风	Player_warrior_attack_xuanfeng	Player_warrior_attack_xuanfeng_ex		2	130	10000		战神		4	旋风
302118042	飞行冲击	Player_warrior_attack_feixingchongji	Player_warrior_attack_feixingchongji_ex	Player_warrior_jx_feixingchongji_super	2	130	10000		战神		4	飞行冲击
302118142	惩戒波	Player_warrior_attack_chengjiebo	Player_warrior_attack_chengjiebo_ex		2	130	10000		战神		4	惩戒波
302118242	范围炸弹	Player_warrior_attack_fanweizhadan	Player_warrior_attack_fanweizhadan_ex		2	130	10000		战神		4	范围炸弹
302118342	滚动攻击	Player_warrior_attack_gundonggongji	Player_warrior_attack_gundonggongji_ex		2	130	10000		战神		4	滚动攻击
302119242	高地人	Player_warrior_buff_gaodiren			2	130	10000		战神		4	高地人
302119442	铁布衫	Player_warrior_buff_tiebushan			2	130	10000		战神		4	铁布衫
311120542	回避斩	Player_warrior_attack_huibizhan			2	130	10000		剑皇		4	回避斩
311120842	惩罚攻击	Player_warrior_attack_chengfagongji	Player_warrior_attack_chengfagongji_ex		2	130	10000		剑皇		4	惩罚攻击
311120642	三连斩ex	Player_warrior_attack_sanlianzhan_ex			2	130	10000		剑皇		4	三连斩ex
311120742	切骨之刺ex	Player_warrior_attack_qieguzhici_ex			2	130	10000		剑皇		4	切骨之刺ex
311120942	挥砍姿态ex	Player_warrior_attack_huikanzitai_ex			2	130	10000		剑皇		4	挥砍姿态ex
311121042	直线冲击ex	Player_warrior_attack_zhixianchongji_ex			2	130	10000		剑皇		4	直线冲击ex
311121142	惩罚攻击ex	Player_warrior_attack_chengfagongji_ex			2	130	10000		剑皇		4	惩罚攻击ex
321120542	水月神舞	Player_warrior_attack_shuiyueshenwu	Player_warrior_attack_shuiyueshenwu_ex		2	130	10000		月之领主		4	水月神舞
321120242	猛砍站姿	Player_warrior_attack_mengkanzhanzi			2	130	10000		月之领主		4	猛砍站姿
321120342	月光碎片ex	Player_warrior_attack_yueguangsuipian_ex			2	130	10000		月之领主		4	月光碎片ex
321120442	旋风斩ex	Player_warrior_attack_xuanfengzhan_ex			2	130	10000		月之领主		4	旋风斩ex
321120642	致命劈砍ex	Player_warrior_attack_zhimingpikan_ex			2	130	10000		月之领主		4	致命劈砍ex
321120742	半月斩ex	Player_warrior_attack_banyuezhan_ex			2	130	10000		月之领主		4	半月斩ex
321120842	水月神舞ex	Player_warrior_attack_shuiyueshenwu_ex			2	130	10000		月之领主		4	水月神舞ex
322116842	连骨撞击	Player_warrior_attack_lianguzhuangji	Player_warrior_attack_lianguzhuangji_ex		2	130	10000		狂战士		4	连骨撞击
322116942	践踏ex	Player_warrior_attack_jianta_ex			2	130	10000		狂战士		4	践踏ex
322117042	杀戮盛宴ex	Player_warrior_attack_shalushengyan_ex			2	130	10000		狂战士		4	杀戮盛宴ex
322117242	旋转冲击ex	Player_warrior_attack_xuanzhuanchongji_ex			2	130	10000		狂战士		4	旋转冲击ex
322117342	旋风ex	Player_warrior_attack_xuanfeng_ex			2	130	10000		狂战士		4	旋风ex
322117442	连骨撞击ex	Player_warrior_attack_lianguzhuangji_ex			2	130	10000		狂战士		4	连骨撞击ex
312117742	冲锋怒吼	Player_warrior_buff_chongfengnuhou			2	130	10000		毁灭者		4	冲锋怒吼
312117142	大漩涡怒吼	Player_warrior_attack_daxuanwonuhou	Player_warrior_attack_daxuanwonuhou_ex	Player_warrior_jx_daxuanwonuhou_super	2	130	10000		毁灭者		4	大漩涡怒吼
312117242	飞行冲击ex	Player_warrior_attack_feixingchongji_ex		Player_warrior_jx_feixingchongji_super	2	130	10000		毁灭者		4	飞行冲击ex
312117342	惩戒波ex	Player_warrior_attack_chengjiebo_ex			2	130	10000		毁灭者		4	惩戒波ex
312117442	范围炸弹ex	Player_warrior_attack_fanweizhadan_ex			2	130	10000		毁灭者		4	范围炸弹ex
312117542	滚动攻击ex	Player_warrior_attack_gundonggongji_ex			2	130	10000		毁灭者		4	滚动攻击ex
312117642	大漩涡怒吼ex	Player_warrior_attack_daxuanwonuhou_ex		Player_warrior_jx_daxuanwonuhou_super	2	130	10000		毁灭者		4	大漩涡怒吼ex
301896241	摧毁（伤害）	Player_academic_attack_cuihui			1	300	10000		工程师		4	摧毁（伤害）
301897241	天际（伤害）	Player_academic_attack_tianji			1	300	10000		工程师		4	天际（伤害）
301896341	乒乓爆栗（伤害）	Player_academic_attack_pingpangbaoli	Player_academic_attack_pingpangbaoli_ex		1	300	10000		工程师		4	乒乓爆栗（伤害）
301896441	加农爆破筒（伤害）	Player_academic_attack_jianongbaopotong	Player_academic_attack_jianongbaopotong_ex		1	300	10000		工程师		4	加农爆破筒（伤害）
301896541	脑电波投射（伤害）	Player_academic_attack_naodianbotoushe	Player_academic_attack_naodianbotoushe_ex		1	300	10000		工程师		4	脑电波投射（伤害）
301896741	生化导弹（伤害）	Player_academic_attack_shenghuadaodan	Player_academic_attack_shenghuadaodan_ex		1	300	10000		工程师		4	生化导弹（伤害）
301896841	重磅鸭（伤害）	Player_academic_attack_zhongbangya	Player_academic_attack_zhongbangya_ex	Monster_duck_huoqiu|Monster_duck_attack	1	300	10000		工程师		4	重磅鸭（伤害）
301897541	化学手榴弹（伤害）	Player_academic_attack_huaxueshouliudan			1	300	10000		工程师		4	化学手榴弹（伤害）
302584841	冰柱释放（伤害）	Player_academic_attack_bingzhushifang			1	300	10000		炼金术士		4	冰柱释放（伤害）
302585941	毒池（伤害）	Player_academic_attack_duchi			1	300	10000		炼金术士		4	毒池（伤害）
302584941	岩浆戳刺（伤害）	Player_academic_attack_yanjiangchuoci	Player_academic_attack_yanjiangchuoci_ex		1	300	10000		炼金术士		4	岩浆戳刺（伤害）
302585041	寒冰戳刺（伤害）	Player_academic_attack_hanbingchuoci	Player_academic_attack_hanbingchuoci_ex		1	300	10000		炼金术士		4	寒冰戳刺（伤害）
302585141	岩浆墙（伤害）	Player_academic_attack_yanjiangqiang	Player_academic_attack_yanjiangqiang_ex	Monster_spider_attack_yanjiangqiang	1	300	10000		炼金术士		4	岩浆墙（伤害）
302585341	岩浆波流（伤害）	Player_academic_attack_yanjiangboliu	Player_academic_attack_yanjiangboliu_ex	Monster_spider_attack_yanjiangboliu_ex	1	300	10000		炼金术士		4	岩浆波流（伤害）
302585441	喷射（伤害）	Player_academic_attack_penshe	Player_academic_attack_penshe_ex	Player_academic_attack_penshe_end2|Player_academic_attack_penshe_ex_end2	1	300	10000		炼金术士		4	喷射（伤害）
302585641	疾病（伤害）	Player_academic_attack_jibing	Player_academic_attack_jibing_ex		1	300	10000		炼金术士		4	疾病（伤害）
302585741	毒气聚能（伤害）	Player_academic_attack_duqijuneng	Player_academic_attack_duqijuneng_ex		1	300	10000		炼金术士		4	毒气聚能（伤害）
302585841	毒气暴击（伤害）	Player_academic_attack_duqibaoji	Player_academic_attack_duqibaoji_ex		1	300	10000		炼金术士		4	毒气暴击（伤害）
302586241	冰雪连天（伤害）	Player_academic_attack_bingxueliantian			1	300	10000		炼金术士		4	冰雪连天（伤害）
302586441	混合感染（伤害）	Player_academic_attack_hunheganran			1	300	10000		炼金术士		4	混合感染（伤害）
311594941	飞溅（伤害）	Player_academic_attack_feijian	Player_academic_attack_feijian_ex		1	300	10000		重炮手		4	飞溅（伤害）
311595141	乒乓爆栗ex（伤害）	Player_academic_attack_pingpangbaoli_ex			1	300	10000		重炮手		4	乒乓爆栗ex（伤害）
311595241	加农爆破筒ex（伤害）	Player_academic_attack_jianongbaopotong_ex			1	300	10000		重炮手		4	加农爆破筒ex（伤害）
311595341	脑电波投射ex（伤害）	Player_academic_attack_naodianbotoushe_ex			1	300	10000		重炮手		4	脑电波投射ex（伤害）
311595441	生化导弹ex（伤害）	Player_academic_attack_shenghuadaodan_ex			1	300	10000		重炮手		4	生化导弹ex（伤害）
311595541	飞溅ex（伤害）	Player_academic_attack_feijian_ex			1	300	10000		重炮手		4	飞溅ex（伤害）
321595841	超大重磅炸弹（伤害）	Player_academic_attack_chaodazhongbangzhadan	Player_academic_attack_chaodazhongbangzhadan_ex	Player_academic_attack_chaodazhongbangzhadan_end2|Player_academic_attack_chaodazhongbangzhadan_ex_end2	1	300	10000		机械大师		4	超大重磅炸弹（伤害）
321596041	重磅鸭ex（伤害）	Player_academic_attack_zhongbangya_ex		Player_academic_jx_zhongbangya_super	1	300	10000		机械大师		4	重磅鸭ex（伤害）
321596441	超大重磅炸弹ex（伤害）	Player_academic_attack_chaodazhongbangzhadan_ex		Player_academic_attack_chaodazhongbangzhadan_end2|Player_academic_attack_chaodazhongbangzhadan_ex_end2	1	300	10000		机械大师		4	超大重磅炸弹ex（伤害）
312598741	C2H5OH（伤害）	Player_academic_attack_C2H5OH			1	300	10000		炼金圣士		4	C2H5OH（伤害）
312598841	冰光束（伤害）	Player_academic_attack_bingguangshu	Player_academic_attack_bingguangshu_ex		1	300	10000		炼金圣士		4	冰光束（伤害）
312598941	岩浆戳刺ex（伤害）	Player_academic_attack_yanjiangchuoci_ex			1	300	10000		炼金圣士		4	岩浆戳刺ex（伤害）
312599041	寒冰戳刺ex（伤害）	Player_academic_attack_hanbingchuoci_ex			1	300	10000		炼金圣士		4	寒冰戳刺ex（伤害）
312599141	岩浆墙ex（伤害）	Player_academic_attack_yanjiangqiang_ex			1	300	10000		炼金圣士		4	岩浆墙ex（伤害）
312599241	岩浆波流ex（伤害）	Player_academic_attack_yanjiangboliu_ex			1	300	10000		炼金圣士		4	岩浆波流ex（伤害）
312599441	冰光束ex（伤害）	Player_academic_attack_bingguangshu_ex			1	300	10000		炼金圣士		4	冰光束ex（伤害）
322598741	爱情病毒（伤害）	Player_academic_attack_aiqingbingdu			1	300	10000		药剂师		4	爱情病毒（伤害）
322598941	喷射ex（伤害）	Player_academic_attack_penshe_ex		Player_academic_attack_penshe_end2|Player_academic_attack_penshe_ex_end2	1	300	10000		药剂师		4	喷射ex（伤害）
322599141	疾病ex（伤害）	Player_academic_attack_jibing_ex			1	300	10000		药剂师		4	疾病ex（伤害）
322599241	毒气聚能ex（伤害）	Player_academic_attack_duqijuneng_ex			1	300	10000		药剂师		4	毒气聚能ex（伤害）
322599341	毒气暴击ex（伤害）	Player_academic_attack_duqibaoji_ex			1	300	10000		药剂师		4	毒气暴击ex（伤害）
300348841	能量爆发（伤害）	Player_sorceress_attack_nengliangbaofa			1	300	10000		魔法师		4	能量爆发（伤害）
300348941	震荡波（伤害）	Player_sorceress_attack_zhengdangbo			1	300	10000		魔法师		4	震荡波（伤害）
301355041	火焰风暴（伤害）	Player_sorceress_attack_huoyanfengbao			1	300	10000		元素		4	火焰风暴（伤害）
301356041	暴风雪（伤害）	Player_sorceress_attack_baofengxue			1	300	10000		元素		4	暴风雪（伤害）
301355141	火球（伤害）	Player_sorceress_attack_huoqiu	Player_sorceress_attack_huoqiu_ex	Player_sorceress_jx_huoqiu_super	1	300	10000		元素		4	火球（伤害）
301355341	地狱火海（伤害）	Player_sorceress_attack_diyuhuohai	Player_sorceress_attack_diyuhuohai_ex	Player_sorceress_jx_diyuhuohai_super	1	300	10000		元素		4	地狱火海（伤害）
301355441	火墙（伤害）	Player_sorceress_attack_huoqiang	Player_sorceress_attack_huoqiang_ex		1	300	10000		元素		4	火墙（伤害）
301355541	火径（伤害）	Player_sorceress_attack_huojing	Player_sorceress_attack_huojing_ex		1	300	10000		元素		4	火径（伤害）
301355641	冰刃（伤害）	Player_sorceress_attack_bingren	Player_sorceress_attack_bingren_ex		1	300	10000		元素		4	冰刃（伤害）
301355741	霜冻（伤害）	Player_sorceress_attack_shuangdong	Player_sorceress_attack_shuangdong_ex		1	300	10000		元素		4	霜冻（伤害）
301355841	冰刺（伤害）	Player_sorceress_attack_bingci	Player_sorceress_attack_bingci_ex		1	300	10000		元素		4	冰刺（伤害）
301355941	冰雾（伤害）	Player_sorceress_attack_bingwu	Player_sorceress_attack_bingwu_ex		1	300	10000		元素		4	冰雾（伤害）
301356341	火鸟（伤害）	Player_sorceress_attack_huoniao			1	300	10000		元素		4	火鸟（伤害）
302358641	驱散（伤害）	Player_sorceress_attack_qusan	Monster_spider_qusan_super	Player_sorceress_jx_qusan_super	1	300	10000		魔导		4	驱散（伤害）
302359641	流星雨（伤害）	Player_sorceress_attack_liuxingyu			1	300	10000		魔导		4	流星雨（伤害）
302359241	重力球（伤害）	Player_sorceress_attack_zhongliqiu	Player_sorceress_attack_zhongliqiu_ex		1	300	10000		魔导		4	重力球（伤害）
302359341	黑暗神殿（伤害）	Player_sorceress_attack_heianshendian	Player_sorceress_attack_heianshendian_ex	Player_sorceress_attack_heianshendian_ex	1	300	10000		魔导		4	黑暗神殿（伤害）
302359441	召唤黑洞（伤害）	Player_sorceress_attack_zhaohuanheidong	Player_sorceress_attack_zhaohuanheidong_ex		1	300	10000		魔导		4	召唤黑洞（伤害）
302359541	上升重力（伤害）	Player_sorceress_attack_shangshengzhongli	Player_sorceress_attack_shangshengzhongli_ex		1	300	10000		魔导		4	上升重力（伤害）
302358741	聚能激光（伤害）	Player_sorceress_attack_junengjiguang	Player_sorceress_attack_junengjiguang_ex	Player_sorceress_attack_junengjiguang_ex_end2	1	300	10000		魔导		4	聚能激光（伤害）
302358941	九尾激光（伤害）	Player_sorceress_attack_jiuweijiguang	Player_sorceress_attack_jiuweijiguang_ex		1	300	10000		魔导		4	九尾激光（伤害）
302359041	能量反射EX(伤害)	Player_sorceress_attack_nengliangfanshe_ex		Monster_spider_attack_nengliangfanshe_ex	1	300	10000		魔导		4	能量反射EX(伤害)
302359141	光雨（伤害）	Player_sorceress_attack_guangyu	Player_sorceress_attack_guangyu_ex		1	300	10000		魔导		4	光雨（伤害）
311354241	漫长熔浆（伤害）	Player_sorceress_attack_manchangrongjiang	Player_sorceress_attack_manchangrongjiang_ex	Player_sorceress_jx_manchangrongjiang_super	1	300	10000		火舞		4	漫长熔浆（伤害）
311354341	火球ex（伤害）	Player_sorceress_attack_huoqiu_ex		Player_sorceress_attack_huoqiu_end2|Player_sorceress_attack_huoqiu_ex_end2	1	300	10000		火舞		4	火球ex（伤害）
311354541	地狱火海ex（伤害）	Player_sorceress_attack_diyuhuohai_ex			1	300	10000		火舞		4	地狱火海ex（伤害）
311354741	火墙ex（伤害）	Player_sorceress_attack_huoqiang_ex			1	300	10000		火舞		4	火墙ex（伤害）
311354841	火径ex（伤害）	Player_sorceress_attack_huojing_ex			1	300	10000		火舞		4	火径ex（伤害）
311354941	漫长熔浆ex（伤害）	Player_sorceress_attack_manchangrongjiang_ex		Player_sorceress_attack_manchangrongjiang_ex_end2	1	300	10000		火舞		4	漫长熔浆ex（伤害）
321355241	冰柱喷射（伤害）	Player_sorceress_attack_bingzhupenshe		Monster_spider_attack_bingzhupenshe	1	300	10000		冰灵		4	冰柱喷射（伤害）
321355341	冰刃ex（伤害）	Player_sorceress_attack_bingren_ex			1	300	10000		冰灵		4	冰刃ex（伤害）
321355441	霜冻ex（伤害）	Player_sorceress_attack_shuangdong_ex			1	300	10000		冰灵		4	霜冻ex（伤害）
321355641	冰刺ex（伤害）	Player_sorceress_attack_bingci_ex			1	300	10000		冰灵		4	冰刺ex（伤害）
321355741	冰雾ex（伤害）	Player_sorceress_attack_bingwu_ex			1	300	10000		冰灵		4	冰雾ex（伤害）
322359241	重力开关（伤害）	Player_sorceress_attack_zhonglikaiguan	Player_sorceress_attack_zhonglikaiguan_ex		1	300	10000		黑暗女王		4	重力开关（伤害）
322359341	重力球ex（伤害）	Player_sorceress_attack_zhongliqiu_ex			1	300	10000		黑暗女王		4	重力球ex（伤害）
322359441	黑暗神殿ex（伤害）	Player_sorceress_attack_heianshendian_ex		Player_sorceress_attack_heianshendian_ex	1	300	10000		黑暗女王		4	黑暗神殿ex（伤害）
322359641	召唤黑洞ex（伤害）	Player_sorceress_attack_zhaohuanheidong_ex			1	300	10000		黑暗女王		4	召唤黑洞ex（伤害）
322359741	上升重力ex（伤害）	Player_sorceress_attack_shangshengzhongli_ex			1	300	10000		黑暗女王		4	上升重力ex（伤害）
322359841	重力开关ex（伤害）	Player_sorceress_attack_zhonglikaiguan_ex			1	300	10000		黑暗女王		4	重力开关ex（伤害）
312358141	激光破碎（伤害）	Player_sorceress_attack_jiguangposui	Player_sorceress_attack_jiguangposui_ex	Player_sorceress_jx_jiguangposui_super|Monster_spider_attack_jiguangposui_ex	1	300	10000		时空领主		4	激光破碎（伤害）
312358241	聚能激光ex（伤害）	Player_sorceress_attack_junengjiguang_ex		Player_sorceress_attack_junengjiguang_ex_end2	1	300	10000		时空领主		4	聚能激光ex（伤害）
312358441	九尾激光ex（伤害）	Player_sorceress_attack_jiuweijiguang_ex			1	300	10000		时空领主		4	九尾激光ex（伤害）
312358741	光雨ex（伤害）	Player_sorceress_attack_guangyu_ex			1	300	10000		时空领主		4	光雨ex（伤害）
312358841	激光破碎ex（伤害）	Player_sorceress_attack_jiguangposui_ex		Monster_spider_attack_jiguangposui_ex	1	300	10000		时空领主		4	激光破碎ex（伤害）
300468241	神圣之锤（伤害）	Player_cleric_attack_shenshengzhichui	Player_cleric_attack_shenshengzhichui_ex		1	300	10000		牧师		4	神圣之锤（伤害）
300468441	神圣连击（伤害）	Player_cleric_attack_shenshenglianji			1	300	10000		牧师		4	神圣连击（伤害）
302479741	天堂审判（伤害）	Player_cleric_attack_tiantangshenpan			1	300	10000		祭司		4	天堂审判（伤害）
302480541	奇迹之手（伤害）	Player_cleric_attack_qijizhishou			1	300	10000		祭司		4	奇迹之手（伤害）
302479841	电光箭（伤害）	Player_cleric_attack_dianguangjian	Player_cleric_attack_dianguangjian_ex		1	300	10000		祭司		4	电光箭（伤害）
302479941	闪电风暴（伤害）	Player_cleric_attack_shandianfengbao	Player_cleric_attack_shandianfengbao_ex		1	300	10000		祭司		4	闪电风暴（伤害）
302480041	雷暴（伤害）	Player_cleric_attack_leibao	Player_cleric_attack_leibao_ex		1	300	10000		祭司		4	雷暴（伤害）
302480841	精神爆破（伤害）	Player_cleric_attack_jingshenbaopo	Player_cleric_attack_jingshenbaopo_ex		1	300	10000		祭司		4	精神爆破（伤害）
302481041	神圣风暴（伤害）	Player_cleric_attack_shenshengfengbao			1	300	10000		祭司		4	神圣风暴（伤害）
301475741	雷神之锤（伤害）	Player_cleric_attack_leishenzhichui			1	300	10000		贤者		4	雷神之锤（伤害）
301475841	神圣十字（伤害）	Player_cleric_attack_shenshengshizi	Player_cleric_attack_shenshengshizi_ex		1	300	10000		贤者		4	神圣十字（伤害）
301475941	雷电冲击（伤害）	Player_cleric_attack_leidianchongji	Player_cleric_attack_leidianchongji_ex		1	300	10000		贤者		4	雷电冲击（伤害）
301476041	重击（伤害）	Player_cleric_attack_zhongji	Player_cleric_attack_zhongji_ex		1	300	10000		贤者		4	重击（伤害）
301476341	虔诚（伤害）	Player_cleric_attack_qiancheng	Player_cleric_attack_qiancheng_ex		1	300	10000		贤者		4	虔诚（伤害）
301477141	滑步旋落（伤害）	Player_cleric_attack_huabuxuanluo			1	300	10000		贤者		4	滑步旋落（伤害）
301477441	破甲（伤害）	Player_cleric_attack_pojia			1	300	10000		贤者		4	破甲（伤害）
301477541	盾冲（伤害）	Player_cleric_attack_dunchong			1	300	10000		贤者		4	盾冲（伤害）
312485341	冲击之手（伤害）	Player_cleric_attack_chongjizhishou	Player_cleric_attack_chongjizhishou_ex		1	300	10000		圣徒		4	冲击之手（伤害）
312486141	冲击之手ex（伤害）	Player_cleric_attack_chongjizhishou_ex			1	300	10000		圣徒		4	冲击之手ex（伤害）
322490541	电光箭ex（伤害）	Player_cleric_attack_dianguangjian_ex			1	300	10000		雷神		4	电光箭ex（伤害）
322490841	闪电风暴ex（伤害）	Player_cleric_attack_shandianfengbao_ex			1	300	10000		雷神		4	闪电风暴ex（伤害）
322490941	雷暴ex（伤害）	Player_cleric_attack_leibao_ex			1	300	10000		雷神		4	雷暴ex（伤害）
322490641	精神爆破ex（伤害）	Player_cleric_attack_jingshenbaopo_ex			1	300	10000		雷神		4	精神爆破ex（伤害）
321474341	审判锤（伤害）	Player_cleric_attack_shenpanchui	Player_cleric_attack_shenpanchui_ex		1	300	10000		十字军		4	审判锤（伤害）
321474441	神圣十字ex（伤害）	Player_cleric_attack_shenshengshizi_ex			1	300	10000		十字军		4	神圣十字ex（伤害）
321474541	神圣之锤ex（伤害）	Player_cleric_attack_shenshengzhichui_ex			1	300	10000		十字军		4	神圣之锤ex（伤害）
