Type	ID	Slot	Profession	ItemId	ItemName	ItemOverlap	IsPrecious	ConsumeItem	PayLimit	LevelShow	Benefit	Price	LevelCondition	PowerpointCondition	WeekCountCondition	DailyCountCondition	CountCondition	VIPCondition	ArenaCondition	PKCondition	GuildLevel	SeasonUnlockDay	ServerFirstConquer	SelfFirstConquer	IsNotBind	CookLevel	ShopItemType	ShopItemCategory	RedPoint
34	340700124	7=1000	0	1027	大师精髓	3	0	9=300	0	200=200	2=90		1	0	0	3	0	0	0	0	0							1	0
34	340700125	7=400	0	1027	大师精髓	3	0	9=300	0	200=200	2=100		1	0	0	3	0	0	0	0	0							1	0
34	340700126	7=2000	0	603	精灵升星药水	1	0	9=100	0	200=200	2=30		1	0	0	1	0	0	0	0	0							1	0
34	340700127	7=4000	0	603	精灵升星药水	1	0	9=100	0	200=200	2=40		1	0	0	1	0	0	0	0	0							1	0
34	340700128	7=6000	0	603	精灵升星药水	1	0	9=100	0	200=200	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700129	7=8000	0	603	精灵升星药水	1	0	9=100	0	200=200	2=60		1	0	0	1	0	0	0	0	0							1	0
34	340700130	7=6000	0	603	精灵升星药水	1	0	9=100	0	200=200	2=70		1	0	0	1	0	0	0	0	0							1	0
34	340700131	7=4000	0	603	精灵升星药水	1	0	9=100	0	200=200	2=80		1	0	0	1	0	0	0	0	0							1	0
34	340700132	7=2000	0	603	精灵升星药水	1	0	9=100	0	200=200	2=90		1	0	0	1	0	0	0	0	0							1	0
34	340700133	7=800	0	603	精灵升星药水	1	0	9=100	0	200=200	2=100		1	0	0	1	0	0	0	0	0							1	0
34	340700134	7=5000	0	238	精炼石	1	0	9=100	0	200=200	2=30		1	0	0	1	0	0	0	0	0							1	0
34	340700135	7=10000	0	238	精炼石	1	0	9=100	0	200=200	2=40		1	0	0	1	0	0	0	0	0							1	0
34	340700136	7=15000	0	238	精炼石	1	0	9=100	0	200=200	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700137	7=20000	0	238	精炼石	1	0	9=100	0	200=200	2=60		1	0	0	1	0	0	0	0	0							1	0
34	340700138	7=5000	0	239	锻造石	1	0	9=100	0	200=200	2=30		1	0	0	1	0	0	0	0	0							1	0
34	340700139	7=10000	0	239	锻造石	1	0	9=100	0	200=200	2=40		1	0	0	1	0	0	0	0	0							1	0
34	340700140	7=15000	0	239	锻造石	1	0	9=100	0	200=200	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700141	7=20000	0	239	锻造石	1	0	9=100	0	200=200	2=60		1	0	0	1	0	0	0	0	0							1	0
34	340700142	1=6000	0	830	黑山守护者核心	1	0	9=100	0	200=200	2=80		1	0	0	1	0	0	0	0	0							1	0
34	340700143	1=9000	0	830	黑山守护者核心	1	0	9=100	0	200=200	2=90		1	0	0	1	0	0	0	0	0							1	0
34	340700144	1=6000	0	831	理想型XD-27核心	1	0	9=100	0	200=200	2=80		1	0	0	1	0	0	0	0	0							1	0
34	340700145	1=9000	0	831	理想型XD-27核心	1	0	9=100	0	200=200	2=90		1	0	0	1	0	0	0	0	0							1	0
34	340700146	1=6000	0	832	年兽“夕”核心	1	0	9=100	0	200=200	2=80		1	0	0	1	0	0	0	0	0							1	0
34	340700147	1=9000	0	832	年兽“夕”核心	1	0	9=100	0	200=200	2=90		1	0	0	1	0	0	0	0	0							1	0
34	340700148	7=1500000	0	1181	高级纹章洗炼石	30	0	1=1125000	0	120=1000	2=15		1	0	0	30	0	0	0	0	0							1	0
34	340700149	7=3000000	0	1181	高级纹章洗炼石	30	0	1=1125000	0	120=1000	2=20		1	0	0	30	0	0	0	0	0							1	0
34	340700150	7=4500000	0	1181	高级纹章洗炼石	30	0	1=1125000	0	120=1000	2=30		1	0	0	30	0	0	0	0	0							1	0
34	340700151	7=6000000	0	1181	高级纹章洗炼石	30	0	1=1125000	0	120=1000	2=50		1	0	0	30	0	0	0	0	0							1	0
34	340700152	7=1500000	0	1181	高级纹章洗炼石	60	0	7=900	0	120=1000	2=10		1	0	0	60	0	0	0	0	0							1	0
34	340700153	7=3000000	0	1181	高级纹章洗炼石	60	0	7=900	0	120=1000	2=16		1	0	0	60	0	0	0	0	0							1	0
34	340700154	7=4500000	0	1181	高级纹章洗炼石	60	0	7=900	0	120=1000	2=33		1	0	0	60	0	0	0	0	0							1	0
34	340700155	7=6000000	0	1181	高级纹章洗炼石	60	0	7=900	0	120=1000	2=50		1	0	0	60	0	0	0	0	0							1	0
34	340700156	7=1500000	0	606	稀有的精灵蛋	1	0	7=200	0	1=1000	2=30		1	0	0	1	0	0	0	0	0							1	0
34	340700157	7=3000000	0	606	稀有的精灵蛋	1	0	7=200	0	1=1000	2=40		1	0	0	1	0	0	0	0	0							1	0
34	340700158	7=4500000	0	606	稀有的精灵蛋	1	0	7=200	0	1=1000	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700159	7=6000000	0	606	稀有的精灵蛋	1	0	7=200	0	1=1000	2=75		1	0	0	1	0	0	0	0	0							1	0
34	340700160	7=1500000	0	606	稀有的精灵蛋	5	0	7=1000	0	1=1000	2=50		1	0	0	5	0	0	0	0	0							1	0
34	340700161	7=6000000	0	606	稀有的精灵蛋	5	0	7=1000	0	1=1000	2=80		1	0	0	5	0	0	0	0	0							1	0
34	340700162	7=1500000	0	606	稀有的精灵蛋	10	0	7=2000	0	1=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700163	7=6000000	0	606	稀有的精灵蛋	10	0	7=2000	0	1=1000	2=84		1	0	0	10	0	0	0	0	0							1	0
34	340700164	7=1500000	0	611	潘多拉火种	10	0	7=400	0	1=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700165	7=6000000	0	611	潘多拉火种	10	0	7=400	0	1=1000	2=100		1	0	0	10	0	0	0	0	0							1	0
34	340700166	7=1500000	0	611	潘多拉火种	10	0	9=400	0	1=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700167	7=6000000	0	611	潘多拉火种	10	0	9=400	0	1=1000	2=100		1	0	0	10	0	0	0	0	0							1	0
34	340700168	7=1500000	0	834	阿依夏核心	1	0	9=100	0	200=1000	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700169	7=6000000	0	834	阿依夏核心	1	0	9=100	0	200=1000	2=100		1	0	0	1	0	0	0	0	0							1	0
34	340700170	7=1500000	0	1024	魔化精髓	5	0	7=200	0	120=1000	2=25		1	0	0	5	0	0	0	0	0							1	0
34	340700171	7=3000000	0	1024	魔化精髓	5	0	7=200	0	120=1000	2=50		1	0	0	5	0	0	0	0	0							1	0
34	340700172	7=6000000	0	1024	魔化精髓	5	0	7=200	0	120=1000	2=100		1	0	0	5	0	0	0	0	0							1	0
34	340700173	7=1500000	0	1024	魔化精髓	10	0	7=400	0	120=1000	2=25		1	0	0	10	0	0	0	0	0							1	0
34	340700174	7=3000000	0	1024	魔化精髓	10	0	7=400	0	120=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700175	7=6000000	0	1024	魔化精髓	10	0	7=400	0	120=1000	2=100		1	0	0	10	0	0	0	0	0							1	0
34	340700176	7=1500000	0	1024	魔化精髓	20	0	7=800	0	120=1000	2=25		1	0	0	20	0	0	0	0	0							1	0
34	340700177	7=3000000	0	1024	魔化精髓	20	0	7=800	0	120=1000	2=50		1	0	0	20	0	0	0	0	0							1	0
34	340700178	7=6000000	0	1024	魔化精髓	20	0	7=800	0	120=1000	2=100		1	0	0	20	0	0	0	0	0							1	0
34	340700179	7=1500000	0	1291	伙伴食物	5	0	7=50	0	40=1000	2=30		1	0	0	5	0	0	0	0	0							1	0
34	340700180	7=3000000	0	1291	伙伴食物	5	0	7=50	0	40=1000	2=50		1	0	0	5	0	0	0	0	0							1	0
34	340700181	7=6000000	0	1291	伙伴食物	5	0	7=50	0	40=1000	2=100		1	0	0	5	0	0	0	0	0							1	0
34	340700182	7=1500000	0	1291	伙伴食物	10	0	7=100	0	40=1000	2=30		1	0	0	10	0	0	0	0	0							1	0
34	340700183	7=3000000	0	1291	伙伴食物	10	0	7=100	0	40=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700184	7=6000000	0	1291	伙伴食物	10	0	7=100	0	40=1000	2=100		1	0	0	10	0	0	0	0	0							1	0
34	340700185	7=1500000	0	1291	伙伴食物	20	0	9=200	0	40=1000	2=30		1	0	0	20	0	0	0	0	0							1	0
34	340700186	7=3000000	0	1291	伙伴食物	20	0	9=200	0	40=1000	2=50		1	0	0	20	0	0	0	0	0							1	0
34	340700187	7=6000000	0	1291	伙伴食物	20	0	9=200	0	40=1000	2=100		1	0	0	20	0	0	0	0	0							1	0
34	340700188	7=3000000	0	1291	伙伴食物	40	0	9=400	0	40=1000	2=10		1	0	0	40	0	0	0	0	0							1	0
34	340700189	7=6000000	0	1291	伙伴食物	40	0	9=400	0	40=1000	2=20		1	0	0	40	0	0	0	0	0							1	0
34	340700190	7=3000000	0	1291	伙伴食物	100	0	9=1000	0	40=1000	2=10		1	0	0	100	0	0	0	0	0							1	0
34	340700191	7=6000000	0	1291	伙伴食物	100	0	9=1000	0	40=1000	2=20		1	0	0	100	0	0	0	0	0							1	0
34	340700192	7=1500000	0	1053	注灵水	2	0	1=1000000	0	50=1000	2=30		1	0	0	2	0	0	0	0	0							1	0
34	340700193	7=3000000	0	1053	注灵水	2	0	1=1000000	0	50=1000	2=40		1	0	0	2	0	0	0	0	0							1	0
34	340700194	7=4500000	0	1053	注灵水	2	0	1=1000000	0	50=1000	2=60		1	0	0	2	0	0	0	0	0							1	0
34	340700195	7=6000000	0	1053	注灵水	2	0	1=1000000	0	50=1000	2=100		1	0	0	2	0	0	0	0	0							1	0
34	340700196	7=1500000	0	1053	注灵水	10	0	7=200	0	50=1000	2=10		1	0	0	10	0	0	0	0	0							1	0
34	340700197	7=3000000	0	1053	注灵水	10	0	7=200	0	50=1000	2=25		1	0	0	10	0	0	0	0	0							1	0
34	340700198	7=4500000	0	1053	注灵水	10	0	7=200	0	50=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700199	7=6000000	0	1053	注灵水	10	0	7=200	0	50=1000	2=100		1	0	0	10	0	0	0	0	0							1	0
34	340700200	7=1500000	0	1053	注灵水	30	0	7=600	0	50=1000	2=10		1	0	0	30	0	0	0	0	0							1	0
34	340700201	7=3000000	0	1053	注灵水	30	0	7=600	0	50=1000	2=20		1	0	0	30	0	0	0	0	0							1	0
34	340700202	7=4500000	0	1053	注灵水	30	0	7=600	0	50=1000	2=50		1	0	0	30	0	0	0	0	0							1	0
34	340700203	7=6000000	0	1053	注灵水	30	0	7=600	0	50=1000	2=100		1	0	0	30	0	0	0	0	0							1	0
34	340700204	7=1500000	0	1053	注灵水	100	0	7=2000	0	50=1000	2=10		1	0	0	100	0	0	0	0	0							1	0
34	340700205	7=3000000	0	1053	注灵水	100	0	7=2000	0	50=1000	2=20		1	0	0	100	0	0	0	0	0							1	0
34	340700206	7=4500000	0	1053	注灵水	100	0	7=2000	0	50=1000	2=30		1	0	0	100	0	0	0	0	0							1	0
34	340700207	7=6000000	0	1053	注灵水	100	0	7=2000	0	50=1000	2=40		1	0	0	100	0	0	0	0	0							1	0
34	340700208	7=3000000	0	1053	注灵水	200	0	9=4000	0	50=1000	2=9		1	0	0	200	0	0	0	0	0							1	0
34	340700209	7=6000000	0	1053	注灵水	200	0	9=4000	0	50=1000	2=20		1	0	0	200	0	0	0	0	0							1	0
34	340700210	7=8000000	0	1053	注灵水	200	0	9=4000	0	50=1000	2=30		1	0	0	200	0	0	0	0	0							1	0
34	340700211	7=10000000	0	1053	注灵水	200	0	9=4000	0	50=1000	2=50		1	0	0	200	0	0	0	0	0							1	0
34	340700212	7=10000000	0	1053	注灵水	200	0	9=4000	0	50=1000	2=100		1	0	0	200	0	0	0	0	0							1	0
34	340700213	7=1500000	0	1096	注灵碎片	3	0	1=750000	0	50=1000	2=30		1	0	0	3	0	0	0	0	0							1	0
34	340700214	7=3000000	0	1096	注灵碎片	3	0	1=750000	0	50=1000	2=40		1	0	0	3	0	0	0	0	0							1	0
34	340700215	7=4500000	0	1096	注灵碎片	3	0	1=750000	0	50=1000	2=60		1	0	0	3	0	0	0	0	0							1	0
34	340700216	7=6000000	0	1096	注灵碎片	3	0	1=750000	0	50=1000	2=100		1	0	0	3	0	0	0	0	0							1	0
34	340700217	7=1500000	0	1096	注灵碎片	10	0	7=100	0	50=1000	2=10		1	0	0	10	0	0	0	0	0							1	0
34	340700218	7=3000000	0	1096	注灵碎片	10	0	7=100	0	50=1000	2=20		1	0	0	10	0	0	0	0	0							1	0
34	340700219	7=4500000	0	1096	注灵碎片	10	0	7=100	0	50=1000	2=30		1	0	0	10	0	0	0	0	0							1	0
34	340700220	7=6000000	0	1096	注灵碎片	10	0	7=100	0	50=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700221	7=1500000	0	1096	注灵碎片	30	0	7=300	0	50=1000	2=29		1	0	0	30	0	0	0	0	0							1	0
34	340700222	7=3000000	0	1096	注灵碎片	30	0	7=300	0	50=1000	2=62		1	0	0	30	0	0	0	0	0							1	0
34	340700223	7=6000000	0	1096	注灵碎片	30	0	7=300	0	50=1000	2=100		1	0	0	30	0	0	0	0	0							1	0
34	340700224	7=3000000	0	1096	注灵碎片	100	0	9=1000	0	50=1000	2=10		1	0	0	100	0	0	0	0	0							1	0
34	340700225	7=6000000	0	1096	注灵碎片	100	0	9=1000	0	50=1000	2=50		1	0	0	100	0	0	0	0	0							1	0
34	340700226	7=10000000	0	1096	注灵碎片	100	0	9=1000	0	50=1000	2=100		1	0	0	100	0	0	0	0	0							1	0
34	340700227	7=6000000	0	831	理想型XD-27核心	1	0	9=100	0	200=1000	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700228	7=1500000	0	603	精灵升星药水	3	0	1=750000	0	1=1000	2=30		1	0	0	3	0	0	0	0	0							1	0
34	340700229	7=3000000	0	603	精灵升星药水	3	0	1=750000	0	1=1000	2=40		1	0	0	3	0	0	0	0	0							1	0
34	340700230	7=4500000	0	603	精灵升星药水	3	0	1=750000	0	1=1000	2=60		1	0	0	3	0	0	0	0	0							1	0
34	340700231	7=6000000	0	603	精灵升星药水	3	0	1=750000	0	1=1000	2=100		1	0	0	3	0	0	0	0	0							1	0
34	340700232	7=1500000	0	603	精灵升星药水	3	0	7=300	0	1=1000	2=20		1	0	0	3	0	0	0	0	0							1	0
34	340700233	7=3000000	0	603	精灵升星药水	3	0	7=300	0	1=1000	2=40		1	0	0	3	0	0	0	0	0							1	0
34	340700234	7=4500000	0	603	精灵升星药水	3	0	7=300	0	1=1000	2=50		1	0	0	3	0	0	0	0	0							1	0
34	340700235	7=6000000	0	603	精灵升星药水	3	0	7=300	0	1=1000	2=80		1	0	0	3	0	0	0	0	0							1	0
34	340700236	7=10000000	0	603	精灵升星药水	3	0	7=300	0	1=1000	2=100		1	0	0	3	0	0	0	0	0							1	0
34	340700237	7=3000000	0	603	精灵升星药水	15	0	9=1500	0	1=1000	2=10		1	0	0	15	0	0	0	0	0							1	0
34	340700238	7=6000000	0	603	精灵升星药水	15	0	9=1500	0	1=1000	2=20		1	0	0	15	0	0	0	0	0							1	0
34	340700239	7=8000000	0	603	精灵升星药水	15	0	9=1500	0	1=1000	2=30		1	0	0	15	0	0	0	0	0							1	0
34	340700240	7=10000000	0	603	精灵升星药水	15	0	9=1500	0	1=1000	2=40		1	0	0	15	0	0	0	0	0							1	0
34	340700241	7=10000000	0	603	精灵升星药水	15	0	9=1500	0	1=1000	2=60		1	0	0	15	0	0	0	0	0							1	0
34	340700242	7=1500000	0	602	精灵派对蛋糕	5	0	1=375000	0	1=1000	2=30		1	0	0	5	0	0	0	0	0							1	0
34	340700243	7=3000000	0	602	精灵派对蛋糕	5	0	1=375000	0	1=1000	2=40		1	0	0	5	0	0	0	0	0							1	0
34	340700244	7=4500000	0	602	精灵派对蛋糕	5	0	1=375000	0	1=1000	2=60		1	0	0	5	0	0	0	0	0							1	0
34	340700245	7=6000000	0	602	精灵派对蛋糕	5	0	1=375000	0	200=1000	2=100		1	0	0	5	0	0	0	0	0							1	0
34	340700246	7=1500000	0	602	精灵派对蛋糕	15	0	7=450	0	1=1000	2=16		1	0	0	15	0	0	0	0	0							1	0
34	340700247	7=3000000	0	602	精灵派对蛋糕	15	0	7=450	0	1=1000	2=33		1	0	0	15	0	0	0	0	0							1	0
34	340700248	7=4500000	0	602	精灵派对蛋糕	15	0	7=450	0	1=1000	2=55		1	0	0	15	0	0	0	0	0							1	0
34	340700249	7=6000000	0	602	精灵派对蛋糕	15	0	7=450	0	200=1000	2=83		1	0	0	15	0	0	0	0	0							1	0
34	340700250	7=3000000	0	845	冰龙传说碎片	10	0	9=100	0	200=1000	2=10		1	0	0	10	0	0	0	0	0							1	0
34	340700251	7=6000000	0	845	冰龙传说碎片	10	0	9=100	0	200=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700252	7=10000000	0	845	冰龙传说碎片	10	0	9=100	0	200=1000	2=100		1	0	0	10	0	0	0	0	0							1	0
34	340700253	7=3000000	0	833	杰兰特核心	1	0	9=100	0	200=1000	2=10		1	0	0	1	0	0	0	0	0							1	0
34	340700254	7=6000000	0	833	杰兰特核心	1	0	9=100	0	200=1000	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700255	7=10000000	0	833	杰兰特核心	1	0	9=100	0	200=1000	2=100		1	0	0	1	0	0	0	0	0							1	0
34	340700256	7=1500000	0	827	机甲零件	5	0	7=100	0	120=1000	2=20		1	0	0	5	0	0	0	0	0							1	0
34	340700257	7=3000000	0	827	机甲零件	5	0	7=100	0	120=1000	2=40		1	0	0	5	0	0	0	0	0							1	0
34	340700258	7=4500000	0	827	机甲零件	5	0	7=100	0	120=1000	2=80		1	0	0	5	0	0	0	0	0							1	0
34	340700259	7=3000000	0	827	机甲零件	10	0	9=200	0	120=1000	2=25		1	0	0	10	0	0	0	0	0							1	0
34	340700260	7=6000000	0	827	机甲零件	10	0	9=200	0	120=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700261	7=8000000	0	827	机甲零件	10	0	9=200	0	120=1000	2=62		1	0	0	10	0	0	0	0	0							1	0
34	340700262	7=10000000	0	827	机甲零件	10	0	9=200	0	120=1000	2=75		1	0	0	10	0	0	0	0	0							1	0
34	340700263	7=10000000	0	827	机甲零件	10	0	9=200	0	120=1000	2=100		1	0	0	10	0	0	0	0	0							1	0
34	340700264	7=3000000	0	830	黑山守护者核心	1	0	9=100	0	200=1000	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700265	7=6000000	0	830	黑山守护者核心	1	0	9=100	0	200=1000	2=100		1	0	0	1	0	0	0	0	0							1	0
34	340700266	7=1500000	0	1183	高级装备洗炼石	30	0	7=900	0	1=1000	2=10		1	0	0	30	0	0	0	0	0							1	0
34	340700267	7=3000000	0	1183	高级装备洗炼石	30	0	7=900	0	1=1000	2=33		1	0	0	30	0	0	0	0	0							1	0
34	340700268	7=4500000	0	1183	高级装备洗炼石	30	0	7=900	0	1=1000	2=50		1	0	0	30	0	0	0	0	0							1	0
34	340700269	7=6000000	0	1183	高级装备洗炼石	30	0	7=900	0	1=1000	2=66		1	0	0	30	0	0	0	0	0							1	0
34	340700270	7=8000000	0	1183	高级装备洗炼石	30	0	7=900	0	1=1000	2=83		1	0	0	30	0	0	0	0	0							1	0
34	340700271	7=10000000	0	1183	高级装备洗炼石	30	0	7=900	0	1=1000	2=100		1	0	0	30	0	0	0	0	0							1	0
34	340700272	7=3000000	0	1027	大师精髓	1	0	7=100	0	1=1000	2=80		1	0	0	1	0	0	0	0	0							1	0
34	340700273	7=4500000	0	1027	大师精髓	1	0	7=100	0	1=1000	2=100		1	0	0	1	0	0	0	0	0							1	0
34	340700274	7=3000000	0	1027	大师精髓	2	0	9=200	0	1=1000	2=50		1	0	0	2	0	0	0	0	0							1	0
34	340700275	7=6000000	0	1027	大师精髓	2	0	9=200	0	1=1000	2=100		1	0	0	2	0	0	0	0	0							1	0
34	340700276	7=3000000	0	1027	大师精髓	3	0	9=300	0	1=1000	2=50		1	0	0	3	0	0	0	0	0							1	0
34	340700277	7=6000000	0	1027	大师精髓	3	0	9=300	0	1=1000	2=66		1	0	0	3	0	0	0	0	0							1	0
34	340700278	7=8000000	0	1027	大师精髓	3	0	9=300	0	1=1000	2=100		1	0	0	3	0	0	0	0	0							1	0
34	340700279	7=1500000	0	8713	3级极品龙玉袋子	1	0	7=300	0	200=1000	2=80		1	0	0	1	0	0	0	0	0							1	0
34	340700280	7=6000000	0	8713	3级极品龙玉袋子	1	0	9=300	0	200=1000	2=100		1	0	0	1	0	0	0	0	0							1	0
34	340700281	7=3000000	0	93	绿玛瑙	30	0	1=750000	0	1=1000	2=30		1	0	0	30	0	0	0	0	0							1	0
34	340700282	7=6000000	0	93	绿玛瑙	30	0	1=750000	0	1=1000	2=40		1	0	0	30	0	0	0	0	0							1	0
34	340700283	7=9000000	0	93	绿玛瑙	30	0	1=750000	0	1=1000	2=50		1	0	0	30	0	0	0	0	0							1	0
34	340700284	7=12000000	0	93	绿玛瑙	30	0	1=750000	0	1=1000	2=60		1	0	0	30	0	0	0	0	0							1	0
34	340700285	7=10000000	0	62	绿色晶体	3	0	1=300000	0	1=1000	2=30		1	0	0	3	0	0	0	0	0							1	0
34	340700286	7=2000000	0	62	绿色晶体	3	0	1=300000	0	1=1000	2=40		1	0	0	3	0	0	0	0	0							1	0
34	340700287	7=3000000	0	62	绿色晶体	3	0	1=300000	0	1=1000	2=50		1	0	0	3	0	0	0	0	0							1	0
34	340700288	7=4000000	0	62	绿色晶体	3	0	1=300000	0	1=1000	2=60		1	0	0	3	0	0	0	0	0							1	0
34	340700289	7=3000000	0	62	绿色晶体	3	0	1=300000	0	1=1000	2=70		1	0	0	3	0	0	0	0	0							1	0
34	340700290	7=1500000	0	63797	龙玉强化石宝箱	1	0	7=1000	0	1=1000	2=20		1	0	0	1	0	0	0	0	0							1	0
34	340700291	7=3000000	0	63797	龙玉强化石宝箱	1	0	7=1000	0	1=1000	2=40		1	0	0	1	0	0	0	0	0							1	0
34	340700292	7=4500000	0	63797	龙玉强化石宝箱	1	0	7=1000	0	1=1000	2=80		1	0	0	1	0	0	0	0	0							1	0
34	340700293	7=3000000	0	63797	龙玉强化石宝箱	2	0	9=2000	0	1=1000	2=25		1	0	0	2	0	0	0	0	0							1	0
34	340700294	7=6000000	0	63797	龙玉强化石宝箱	2	0	9=2000	0	1=1000	2=50		1	0	0	2	0	0	0	0	0							1	0
34	340700295	7=8000000	0	63797	龙玉强化石宝箱	2	0	9=2000	0	1=1000	2=62		1	0	0	2	0	0	0	0	0							1	0
34	340700296	7=3000000	0	836	百合花核心	1	1	9=100	0	200=1000	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700297	7=6000000	0	836	百合花核心	1	1	9=100	0	200=1000	2=100		1	0	0	1	0	0	0	0	0							1	0
34	340700298	7=1500000	0	6219	羁绊之心-海龙萨芬	5	1	9=750	0	200=1000	2=20		1	0	0	5	0	0	0	0	0							1	0
34	340700299	7=3000000	0	6219	羁绊之心-海龙萨芬	5	1	9=750	0	200=1000	2=40		1	0	0	5	0	0	0	0	0							1	0
34	340700300	7=6000000	0	6219	羁绊之心-海龙萨芬	5	1	9=750	0	200=1000	2=100		1	0	0	5	0	0	0	0	0							1	0
34	340700301	7=3000000	0	6215	羁绊之心-蜘蛛女王	5	0	7=250	0	200=1000	2=100		1	0	0	5	0	0	0	0	0							1	0
34	340700302	7=6000000	0	6215	羁绊之心-蜘蛛女王	5	0	9=250	0	200=1000	2=40		1	0	0	5	0	0	0	0	0							1	0
34	340700303	7=3000000	0	6216	羁绊之心-熔岩半石人	5	0	7=250	0	200=1000	2=100		1	0	0	5	0	0	0	0	0							1	0
34	340700304	7=6000000	0	6216	羁绊之心-熔岩半石人	5	0	9=250	0	200=1000	2=40		1	0	0	5	0	0	0	0	0							1	0
34	340700305	7=3000000	0	6217	羁绊之心-侦察队长	5	0	7=250	0	200=1000	2=100		1	0	0	5	0	0	0	0	0							1	0
34	340700306	7=6000000	0	6217	羁绊之心-侦察队长	5	0	9=250	0	200=1000	2=40		1	0	0	5	0	0	0	0	0							1	0
34	340700307	7=2000000	0	922	璀璨黄金卷轴	1	1	9=1000	0	200=1000	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700308	7=6000000	0	922	璀璨黄金卷轴	1	1	9=1000	0	200=1000	2=90		1	0	0	1	0	0	0	0	0							1	0
34	340700309	7=2000000	0	924	紫魅气息卷轴	1	1	9=1000	0	200=1000	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340700310	7=6000000	0	924	紫魅气息卷轴	1	1	9=1000	0	200=1000	2=90		1	0	0	1	0	0	0	0	0							1	0
34	340700311	7=5000000	0	5639	破碎的情感精华	10	0	7=200	0	1=1000	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340700312	7=10000000	0	5639	破碎的情感精华	10	0	9=200	0	1=1000	2=15		1	0	0	10	0	0	0	0	0							1	0
34	340700313	7=1500000	0	1185	精灵装备洗炼石	30	0	7=900	0	1=1000	2=10		1	0	0	30	0	0	0	0	0							1	0
34	340700314	7=3000000	0	1185	精灵装备洗炼石	30	0	7=900	0	1=1000	2=33		1	0	0	30	0	0	0	0	0							1	0
34	340700315	7=4500000	0	1185	精灵装备洗炼石	30	0	7=900	0	1=1000	2=50		1	0	0	30	0	0	0	0	0							1	0
34	340700316	7=6000000	0	1185	精灵装备洗炼石	30	0	7=900	0	1=1000	2=66		1	0	0	30	0	0	0	0	0							1	0
34	340700317	7=8000000	0	1185	精灵装备洗炼石	30	0	7=900	0	1=1000	2=83		1	0	0	30	0	0	0	0	0							1	0
34	340700318	7=10000000	0	1185	精灵装备洗炼石	30	0	7=900	0	1=1000	2=100		1	0	0	30	0	0	0	0	0							1	0
34	340800001	8=3000	0	93	绿玛瑙	10	0	1=250000	0	200=200	2=30		1	0	0	10	0	0	0	0	0							1	0
34	340800002	8=6000	0	93	绿玛瑙	10	0	1=250000	0	200=200	2=40		1	0	0	10	0	0	0	0	0							1	0
34	340800003	8=9000	0	93	绿玛瑙	10	0	1=250000	0	200=200	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340800004	8=12000	0	93	绿玛瑙	10	0	1=250000	0	200=200	2=60		1	0	0	10	0	0	0	0	0							1	0
34	340800005	8=1000	0	62	绿色晶体	1	0	1=100000	0	200=200	2=30		1	0	0	1	0	0	0	0	0							1	0
34	340800006	8=2000	0	62	绿色晶体	1	0	1=100000	0	200=200	2=40		1	0	0	1	0	0	0	0	0							1	0
34	340800007	8=3000	0	62	绿色晶体	1	0	1=100000	0	200=200	2=50		1	0	0	1	0	0	0	0	0							1	0
34	340800008	8=4000	0	62	绿色晶体	1	0	1=100000	0	200=200	2=60		1	0	0	1	0	0	0	0	0							1	0
34	340800009	8=3000	0	62	绿色晶体	1	0	1=100000	0	200=200	2=70		1	0	0	1	0	0	0	0	0							1	0
34	340800010	8=3000	0	1181	高级纹章洗炼石	10	0	1=375000	0	200=200	2=30		1	0	0	10	0	0	0	0	0							1	0
34	340800011	8=6000	0	1181	高级纹章洗炼石	10	0	1=375000	0	200=200	2=40		1	0	0	10	0	0	0	0	0							1	0
34	340800012	8=9000	0	1181	高级纹章洗炼石	10	0	1=375000	0	200=200	2=50		1	0	0	10	0	0	0	0	0							1	0
34	340800013	8=12000	0	1181	高级纹章洗炼石	10	0	1=375000	0	200=200	2=60		1	0	0	10	0	0	0	0	0							1	0
34	340800014	8=3000	0	1180	中级纹章洗炼石	10	0	1=125000	0	200=200	2=30		1	0	0	10	0	0	0	0	0							1	0
