SceneID		MaxTimeScores	Time	MaxSurviveScores	DeadScores	DamageScores	TreatScores	FightScores	ProfessionScores	Standard
81101	海龙·黑山洞窟-80%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81102	海龙·黑山洞窟-85%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81103	海龙·黑山洞窟-90%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81104	海龙·黑山洞窟-95%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81105	海龙·黑山洞窟-100%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81106	海龙·黑山洞窟-105%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81107	海龙·黑山洞窟-110%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81108	海龙·黑山洞窟-115%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81109	海龙·黑山洞窟-120%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81110	海龙·黑山洞窟-125%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81111	海龙·黑山洞窟-130%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81112	海龙·黑山洞窟-135%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81113	海龙·黑山洞窟-140%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81114	海龙·黑山洞窟-145%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81115	海龙·黑山洞窟-150%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81116	海龙·黑山洞窟-155%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81117	海龙·黑山洞窟-160%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81118	海龙·黑山洞窟-165%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81119	海龙·黑山洞窟-170%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81120	海龙·黑山洞窟-175%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81121	海龙·黑山洞窟-180%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81122	海龙·黑山洞窟-185%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81123	海龙·黑山洞窟-190%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81124	海龙·黑山洞窟-200%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81200	海龙·熔岩岛-40%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81201	海龙·熔岩岛-80%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81202	海龙·熔岩岛-85%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81203	海龙·熔岩岛-90%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81204	海龙·熔岩岛-95%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81205	海龙·熔岩岛-100%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81206	海龙·熔岩岛-105%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81207	海龙·熔岩岛-110%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81208	海龙·熔岩岛-115%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81209	海龙·熔岩岛-120%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81210	海龙·熔岩岛-125%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81211	海龙·熔岩岛-130%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81212	海龙·熔岩岛-135%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81213	海龙·熔岩岛-140%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81214	海龙·熔岩岛-145%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81215	海龙·熔岩岛-150%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81216	海龙·熔岩岛-155%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81217	海龙·熔岩岛-160%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81218	海龙·熔岩岛-165%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81219	海龙·熔岩岛-170%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81220	海龙·熔岩岛-175%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81221	海龙·熔岩岛-180%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81222	海龙·熔岩岛-185%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81223	海龙·熔岩岛-190%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81224	海龙·熔岩岛-200%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81300	海龙·蜥蜴人栖息地-40%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81301	海龙·蜥蜴人栖息地-80%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81302	海龙·蜥蜴人栖息地-85%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81303	海龙·蜥蜴人栖息地-90%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81304	海龙·蜥蜴人栖息地-95%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81305	海龙·蜥蜴人栖息地-100%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81306	海龙·蜥蜴人栖息地-105%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81307	海龙·蜥蜴人栖息地-110%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81308	海龙·蜥蜴人栖息地-115%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81309	海龙·蜥蜴人栖息地-120%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81310	海龙·蜥蜴人栖息地-125%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81311	海龙·蜥蜴人栖息地-130%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81312	海龙·蜥蜴人栖息地-135%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81313	海龙·蜥蜴人栖息地-140%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81314	海龙·蜥蜴人栖息地-145%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81315	海龙·蜥蜴人栖息地-150%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81316	海龙·蜥蜴人栖息地-155%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81317	海龙·蜥蜴人栖息地-160%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81318	海龙·蜥蜴人栖息地-165%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81319	海龙·蜥蜴人栖息地-170%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81320	海龙·蜥蜴人栖息地-175%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81321	海龙·蜥蜴人栖息地-180%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81322	海龙·蜥蜴人栖息地-185%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81323	海龙·蜥蜴人栖息地-190%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81324	海龙·蜥蜴人栖息地-200%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81400	海龙·龙骨荒漠-40%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81401	海龙·龙骨荒漠-80%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81402	海龙·龙骨荒漠-85%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81403	海龙·龙骨荒漠-90%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81404	海龙·龙骨荒漠-95%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81405	海龙·龙骨荒漠-100%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81406	海龙·龙骨荒漠-105%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81407	海龙·龙骨荒漠-110%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81408	海龙·龙骨荒漠-115%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81409	海龙·龙骨荒漠-120%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81410	海龙·龙骨荒漠-125%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81411	海龙·龙骨荒漠-130%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81412	海龙·龙骨荒漠-135%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81413	海龙·龙骨荒漠-140%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81414	海龙·龙骨荒漠-145%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81415	海龙·龙骨荒漠-150%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81416	海龙·龙骨荒漠-155%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81417	海龙·龙骨荒漠-160%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81418	海龙·龙骨荒漠-165%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81419	海龙·龙骨荒漠-170%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81420	海龙·龙骨荒漠-175%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81421	海龙·龙骨荒漠-180%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81422	海龙·龙骨荒漠-185%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81423	海龙·龙骨荒漠-190%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81424	海龙·龙骨荒漠-200%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81500	海龙·剧毒之森-40%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81501	海龙·剧毒之森-80%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81502	海龙·剧毒之森-85%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81503	海龙·剧毒之森-90%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81504	海龙·剧毒之森-95%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81505	海龙·剧毒之森-100%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81506	海龙·剧毒之森-105%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81507	海龙·剧毒之森-110%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81508	海龙·剧毒之森-115%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81509	海龙·剧毒之森-120%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81510	海龙·剧毒之森-125%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81511	海龙·剧毒之森-130%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81512	海龙·剧毒之森-135%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81513	海龙·剧毒之森-140%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81514	海龙·剧毒之森-145%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81515	海龙·剧毒之森-150%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81516	海龙·剧毒之森-155%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81517	海龙·剧毒之森-160%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81518	海龙·剧毒之森-165%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81519	海龙·剧毒之森-170%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81520	海龙·剧毒之森-175%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81521	海龙·剧毒之森-180%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81522	海龙·剧毒之森-185%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81523	海龙·剧毒之森-190%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
81524	海龙·剧毒之森-200%	3000	300	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
130013	天启巢穴-竞技	3000	420	1000	500	1000|800|700|600|500|400	500|400|300|200|100|0	0|0|0|0|0|0	0|0|0|0|0|0|0	0|0|3500|4400|10000
